country, quarter, value$
"Australia", "1967-Q4", 1.8
"Australia", "1968-Q1", 1.9
"Australia", "1968-Q2", 1.9
"Australia", "1968-Q3", 1.8
"Australia", "1968-Q4", 1.7
"Australia", "1969-Q1", 1.8
"Australia", "1969-Q2", 1.8
"Australia", "1969-Q3", 1.7
"Australia", "1969-Q4", 1.9
"Australia", "1970-Q1", 1.6
"Australia", "1970-Q2", 1.7
"Australia", "1970-Q3", 1.7
"Australia", "1970-Q4", 1.6
"Australia", "1971-Q1", 1.7
"Australia", "1971-Q2", 1.9
"Australia", "1971-Q3", 1.9
"Australia", "1971-Q4", 2.2
"Australia", "1972-Q1", 2.4
"Australia", "1972-Q2", 2.4
"Australia", "1972-Q3", 2.9
"Australia", "1972-Q4", 2.8
"Australia", "1973-Q1", 2.6
"Australia", "1973-Q2", 2.3
"Australia", "1973-Q3", 2.1
"Australia", "1973-Q4", 2.1
"Australia", "1974-Q1", 2.1
"Australia", "1974-Q2", 2.1
"Australia", "1974-Q3", 2.7
"Australia", "1974-Q4", 4.0
"Australia", "1975-Q1", 4.8
"Australia", "1975-Q2", 4.8
"Australia", "1975-Q3", 4.7
"Australia", "1975-Q4", 5.4
"Australia", "1976-Q1", 4.9
"Australia", "1976-Q2", 4.5
"Australia", "1976-Q3", 4.8
"Australia", "1976-Q4", 4.9
"Australia", "1977-Q1", 5.2
"Australia", "1977-Q2", 5.6
"Australia", "1977-Q3", 5.8
"Australia", "1977-Q4", 5.9
"Australia", "1978-Q1", 6.6
"Australia", "1978-Q2", 6.263078
"Australia", "1978-Q3", 6.315743
"Australia", "1978-Q4", 6.295003
"Australia", "1979-Q1", 6.333507
"Australia", "1979-Q2", 6.323567
"Australia", "1979-Q3", 6.184192
"Australia", "1979-Q4", 6.17396
"Australia", "1980-Q1", 6.048161
"Australia", "1980-Q2", 6.23707
"Australia", "1980-Q3", 6.110481
"Australia", "1980-Q4", 5.975318
"Australia", "1981-Q1", 5.780103
"Australia", "1981-Q2", 5.51028
"Australia", "1981-Q3", 5.818088
"Australia", "1981-Q4", 5.956833
"Australia", "1982-Q1", 6.222385
"Australia", "1982-Q2", 6.569216
"Australia", "1982-Q3", 7.124563
"Australia", "1982-Q4", 8.795985
"Australia", "1983-Q1", 9.65216
"Australia", "1983-Q2", 10.23251
"Australia", "1983-Q3", 10.36909
"Australia", "1983-Q4", 9.713341
"Australia", "1984-Q1", 9.382799
"Australia", "1984-Q2", 9.135207
"Australia", "1984-Q3", 8.795859
"Australia", "1984-Q4", 8.638035
"Australia", "1985-Q1", 8.556499
"Australia", "1985-Q2", 8.442018
"Australia", "1985-Q3", 8.154243
"Australia", "1985-Q4", 7.869841
"Australia", "1986-Q1", 7.933728
"Australia", "1986-Q2", 7.788263
"Australia", "1986-Q3", 8.226896
"Australia", "1986-Q4", 8.345164
"Australia", "1987-Q1", 8.293167
"Australia", "1987-Q2", 8.161909
"Australia", "1987-Q3", 7.983856
"Australia", "1987-Q4", 7.933578
"Australia", "1988-Q1", 7.523725
"Australia", "1988-Q2", 7.628427
"Australia", "1988-Q3", 6.922505
"Australia", "1988-Q4", 6.773477
"Australia", "1989-Q1", 6.604721
"Australia", "1989-Q2", 6.16398
"Australia", "1989-Q3", 6.036088
"Australia", "1989-Q4", 5.868758
"Australia", "1990-Q1", 6.229981
"Australia", "1990-Q2", 6.472065
"Australia", "1990-Q3", 7.221888
"Australia", "1990-Q4", 7.87536
"Australia", "1991-Q1", 8.732803
"Australia", "1991-Q2", 9.643769
"Australia", "1991-Q3", 9.860147
"Australia", "1991-Q4", 10.20346
"Australia", "1992-Q1", 10.42683
"Australia", "1992-Q2", 10.66599
"Australia", "1992-Q3", 10.83057
"Australia", "1992-Q4", 11.10747
"Australia", "1993-Q1", 10.8911
"Australia", "1993-Q2", 10.88175
"Australia", "1993-Q3", 10.90468
"Australia", "1993-Q4", 10.83863
"Australia", "1994-Q1", 10.46066
"Australia", "1994-Q2", 9.915887
"Australia", "1994-Q3", 9.459801
"Australia", "1994-Q4", 9.021998
"Australia", "1995-Q1", 8.753018
"Australia", "1995-Q2", 8.395209
"Australia", "1995-Q3", 8.37453
"Australia", "1995-Q4", 8.375109
"Australia", "1996-Q1", 8.399884
"Australia", "1996-Q2", 8.438324
"Australia", "1996-Q3", 8.582073
"Australia", "1996-Q4", 8.621325
"Australia", "1997-Q1", 8.600101
"Australia", "1997-Q2", 8.488958
"Australia", "1997-Q3", 8.346249
"Australia", "1997-Q4", 7.984796
"Australia", "1998-Q1", 7.843651
"Australia", "1998-Q2", 7.722229
"Australia", "1998-Q3", 7.77533
"Australia", "1998-Q4", 7.378954
"Australia", "1999-Q1", 7.081152
"Australia", "1999-Q2", 6.861847
"Australia", "1999-Q3", 6.883328
"Australia", "1999-Q4", 6.626046
"Australia", "2000-Q1", 6.669539
"Australia", "2000-Q2", 6.271945
"Australia", "2000-Q3", 5.996909
"Australia", "2000-Q4", 6.157544
"Australia", "2001-Q1", 6.375507
"Australia", "2001-Q2", 6.841066
"Australia", "2001-Q3", 6.873919
"Australia", "2001-Q4", 6.961308
"Australia", "2002-Q1", 6.650852
"Australia", "2002-Q2", 6.382853
"Australia", "2002-Q3", 6.276542
"Australia", "2002-Q4", 6.143695
"Australia", "2003-Q1", 6.05746
"Australia", "2003-Q2", 6.036668
"Australia", "2003-Q3", 5.894444
"Australia", "2003-Q4", 5.708356
"Australia", "2004-Q1", 5.538242
"Australia", "2004-Q2", 5.425604
"Australia", "2004-Q3", 5.469831
"Australia", "2004-Q4", 5.128647
"Australia", "2005-Q1", 5.086622
"Australia", "2005-Q2", 5.044584
"Australia", "2005-Q3", 4.954368
"Australia", "2005-Q4", 5.02449
"Australia", "2006-Q1", 5.028229
"Australia", "2006-Q2", 4.837932
"Australia", "2006-Q3", 4.685586
"Australia", "2006-Q4", 4.531584
"Australia", "2007-Q1", 4.524817
"Australia", "2007-Q2", 4.302204
"Australia", "2007-Q3", 4.268681
"Australia", "2007-Q4", 4.362241
"Australia", "2008-Q1", 4.076447
"Australia", "2008-Q2", 4.234746
"Australia", "2008-Q3", 4.200014
"Australia", "2008-Q4", 4.439116
"Australia", "2009-Q1", 5.293501
"Australia", "2009-Q2", 5.70186
"Australia", "2009-Q3", 5.697945
"Australia", "2009-Q4", 5.545611
"Australia", "2010-Q1", 5.333557
"Australia", "2010-Q2", 5.27676
"Australia", "2010-Q3", 5.127365
"Australia", "2010-Q4", 5.064663
"Australia", "2011-Q1", 4.971413
"Australia", "2011-Q2", 4.964658
"Australia", "2011-Q3", 5.18528
"Australia", "2011-Q4", 5.170619
"Australia", "2012-Q1", 5.160476
"Australia", "2012-Q2", 5.131368
"Australia", "2012-Q3", 5.24835
"Australia", "2012-Q4", 5.328444
"Australia", "2013-Q1", 5.482628
"Australia", "2013-Q2", 5.65413
"Australia", "2013-Q3", 5.678814
"Australia", "2013-Q4", 5.802311
"Australia", "2014-Q1", 5.899862
"Australia", "2014-Q2", 5.955614
"Australia", "2014-Q3", 6.175684
"Australia", "2014-Q4", 6.222715
"Australia", "2015-Q1", 6.224501
"Australia", "2015-Q2", 6.058895
"Australia", "2015-Q3", 6.195989
"Australia", "2015-Q4", 5.829678
"Australia", "2016-Q1", 5.821179
"Australia", "2016-Q2", 5.737503
"Australia", "2016-Q3", 5.674047
"Australia", "2016-Q4", 5.714679
"Austria", "1993-Q1", 3.833333
"Austria", "1993-Q2", 3.966667
"Austria", "1993-Q3", 4.033333
"Austria", "1993-Q4", 4.0
"Austria", "1994-Q1", 3.9
"Austria", "1994-Q2", 3.833333
"Austria", "1994-Q3", 3.8
"Austria", "1994-Q4", 3.8
"Austria", "1995-Q1", 3.933333
"Austria", "1995-Q2", 4.1
"Austria", "1995-Q3", 4.366667
"Austria", "1995-Q4", 4.566667
"Austria", "1996-Q1", 4.766667
"Austria", "1996-Q2", 4.8
"Austria", "1996-Q3", 4.7
"Austria", "1996-Q4", 4.6
"Austria", "1997-Q1", 4.666667
"Austria", "1997-Q2", 4.7
"Austria", "1997-Q3", 4.8
"Austria", "1997-Q4", 4.866667
"Austria", "1998-Q1", 4.933333
"Austria", "1998-Q2", 4.833333
"Austria", "1998-Q3", 4.666667
"Austria", "1998-Q4", 4.4
"Austria", "1999-Q1", 4.233333
"Austria", "1999-Q2", 4.2
"Austria", "1999-Q3", 4.033333
"Austria", "1999-Q4", 4.1
"Austria", "2000-Q1", 4.233333
"Austria", "2000-Q2", 3.7
"Austria", "2000-Q3", 3.833333
"Austria", "2000-Q4", 3.766667
"Austria", "2001-Q1", 3.633333
"Austria", "2001-Q2", 4.0
"Austria", "2001-Q3", 4.1
"Austria", "2001-Q4", 4.3
"Austria", "2002-Q1", 4.5
"Austria", "2002-Q2", 4.233333
"Austria", "2002-Q3", 4.4
"Austria", "2002-Q4", 4.433333
"Austria", "2003-Q1", 4.533333
"Austria", "2003-Q2", 4.8
"Austria", "2003-Q3", 4.8
"Austria", "2003-Q4", 5.033333
"Austria", "2004-Q1", 5.633333
"Austria", "2004-Q2", 5.366667
"Austria", "2004-Q3", 5.466667
"Austria", "2004-Q4", 5.5
"Austria", "2005-Q1", 5.433333
"Austria", "2005-Q2", 5.733333
"Austria", "2005-Q3", 5.7
"Austria", "2005-Q4", 5.733333
"Austria", "2006-Q1", 5.733333
"Austria", "2006-Q2", 5.233333
"Austria", "2006-Q3", 5.0
"Austria", "2006-Q4", 4.933333
"Austria", "2007-Q1", 4.933333
"Austria", "2007-Q2", 5.1
"Austria", "2007-Q3", 4.966667
"Austria", "2007-Q4", 4.466667
"Austria", "2008-Q1", 4.2
"Austria", "2008-Q2", 3.9
"Austria", "2008-Q3", 4.033333
"Austria", "2008-Q4", 4.4
"Austria", "2009-Q1", 4.766667
"Austria", "2009-Q2", 5.333333
"Austria", "2009-Q3", 5.7
"Austria", "2009-Q4", 5.5
"Austria", "2010-Q1", 5.033333
"Austria", "2010-Q2", 4.833333
"Austria", "2010-Q3", 4.833333
"Austria", "2010-Q4", 4.5
"Austria", "2011-Q1", 4.8
"Austria", "2011-Q2", 4.5
"Austria", "2011-Q3", 4.133333
"Austria", "2011-Q4", 4.8
"Austria", "2012-Q1", 4.6
"Austria", "2012-Q2", 4.933333
"Austria", "2012-Q3", 5.2
"Austria", "2012-Q4", 5.0
"Austria", "2013-Q1", 5.333333
"Austria", "2013-Q2", 5.133333
"Austria", "2013-Q3", 5.4
"Austria", "2013-Q4", 5.5
"Austria", "2014-Q1", 5.6
"Austria", "2014-Q2", 5.533333
"Austria", "2014-Q3", 5.666667
"Austria", "2014-Q4", 5.666667
"Austria", "2015-Q1", 5.533333
"Austria", "2015-Q2", 5.833333
"Austria", "2015-Q3", 5.633333
"Austria", "2015-Q4", 5.933333
"Austria", "2016-Q1", 6.033333
"Austria", "2016-Q2", 6.066667
"Austria", "2016-Q3", 6.133333
"Austria", "2016-Q4", 5.733333
"Belgium", "1983-Q1", 10.5
"Belgium", "1983-Q2", 10.66667
"Belgium", "1983-Q3", 10.83333
"Belgium", "1983-Q4", 10.96667
"Belgium", "1984-Q1", 10.86667
"Belgium", "1984-Q2", 10.8
"Belgium", "1984-Q3", 10.86667
"Belgium", "1984-Q4", 10.76667
"Belgium", "1985-Q1", 10.53333
"Belgium", "1985-Q2", 10.1
"Belgium", "1985-Q3", 9.9
"Belgium", "1985-Q4", 9.933333
"Belgium", "1986-Q1", 10.1
"Belgium", "1986-Q2", 10.1
"Belgium", "1986-Q3", 9.933333
"Belgium", "1986-Q4", 10.06667
"Belgium", "1987-Q1", 10.03333
"Belgium", "1987-Q2", 9.933333
"Belgium", "1987-Q3", 9.7
"Belgium", "1987-Q4", 9.566667
"Belgium", "1988-Q1", 9.4
"Belgium", "1988-Q2", 9.066667
"Belgium", "1988-Q3", 8.666667
"Belgium", "1988-Q4", 8.2
"Belgium", "1989-Q1", 7.8
"Belgium", "1989-Q2", 7.5
"Belgium", "1989-Q3", 7.2
"Belgium", "1989-Q4", 6.966667
"Belgium", "1990-Q1", 6.733333
"Belgium", "1990-Q2", 6.6
"Belgium", "1990-Q3", 6.5
"Belgium", "1990-Q4", 6.4
"Belgium", "1991-Q1", 6.4
"Belgium", "1991-Q2", 6.4
"Belgium", "1991-Q3", 6.4
"Belgium", "1991-Q4", 6.6
"Belgium", "1992-Q1", 6.733333
"Belgium", "1992-Q2", 7.0
"Belgium", "1992-Q3", 7.133333
"Belgium", "1992-Q4", 7.5
"Belgium", "1993-Q1", 7.933333
"Belgium", "1993-Q2", 8.366667
"Belgium", "1993-Q3", 8.866667
"Belgium", "1993-Q4", 9.333333
"Belgium", "1994-Q1", 9.666667
"Belgium", "1994-Q2", 9.8
"Belgium", "1994-Q3", 9.8
"Belgium", "1994-Q4", 9.733334
"Belgium", "1995-Q1", 9.666667
"Belgium", "1995-Q2", 9.6
"Belgium", "1995-Q3", 9.666667
"Belgium", "1995-Q4", 9.8
"Belgium", "1996-Q1", 9.866667
"Belgium", "1996-Q2", 9.666667
"Belgium", "1996-Q3", 9.433333
"Belgium", "1996-Q4", 9.233334
"Belgium", "1997-Q1", 9.1
"Belgium", "1997-Q2", 9.133333
"Belgium", "1997-Q3", 9.3
"Belgium", "1997-Q4", 9.333333
"Belgium", "1998-Q1", 9.433333
"Belgium", "1998-Q2", 9.433333
"Belgium", "1998-Q3", 9.366667
"Belgium", "1998-Q4", 9.133333
"Belgium", "1999-Q1", 9.033334
"Belgium", "1999-Q2", 8.866667
"Belgium", "1999-Q3", 8.3
"Belgium", "1999-Q4", 7.766667
"Belgium", "2000-Q1", 7.1
"Belgium", "2000-Q2", 6.833333
"Belgium", "2000-Q3", 6.833333
"Belgium", "2000-Q4", 6.633333
"Belgium", "2001-Q1", 6.1
"Belgium", "2001-Q2", 6.5
"Belgium", "2001-Q3", 6.3
"Belgium", "2001-Q4", 7.4
"Belgium", "2002-Q1", 7.333333
"Belgium", "2002-Q2", 7.3
"Belgium", "2002-Q3", 7.466667
"Belgium", "2002-Q4", 7.966667
"Belgium", "2003-Q1", 8.133333
"Belgium", "2003-Q2", 8.1
"Belgium", "2003-Q3", 8.066667
"Belgium", "2003-Q4", 8.333333
"Belgium", "2004-Q1", 8.6
"Belgium", "2004-Q2", 7.766667
"Belgium", "2004-Q3", 8.866667
"Belgium", "2004-Q4", 8.3
"Belgium", "2005-Q1", 8.466666
"Belgium", "2005-Q2", 8.533334
"Belgium", "2005-Q3", 8.466666
"Belgium", "2005-Q4", 8.4
"Belgium", "2006-Q1", 8.6
"Belgium", "2006-Q2", 8.666667
"Belgium", "2006-Q3", 7.9
"Belgium", "2006-Q4", 7.866667
"Belgium", "2007-Q1", 7.833333
"Belgium", "2007-Q2", 8.0
"Belgium", "2007-Q3", 7.066667
"Belgium", "2007-Q4", 7.033333
"Belgium", "2008-Q1", 6.933333
"Belgium", "2008-Q2", 6.666667
"Belgium", "2008-Q3", 7.5
"Belgium", "2008-Q4", 6.833333
"Belgium", "2009-Q1", 7.733333
"Belgium", "2009-Q2", 7.866667
"Belgium", "2009-Q3", 8.0
"Belgium", "2009-Q4", 8.066667
"Belgium", "2010-Q1", 8.5
"Belgium", "2010-Q2", 8.5
"Belgium", "2010-Q3", 8.466666
"Belgium", "2010-Q4", 7.8
"Belgium", "2011-Q1", 7.066667
"Belgium", "2011-Q2", 6.933333
"Belgium", "2011-Q3", 7.566667
"Belgium", "2011-Q4", 7.066667
"Belgium", "2012-Q1", 7.066667
"Belgium", "2012-Q2", 7.333333
"Belgium", "2012-Q3", 7.566667
"Belgium", "2012-Q4", 8.233334
"Belgium", "2013-Q1", 8.333333
"Belgium", "2013-Q2", 8.466666
"Belgium", "2013-Q3", 8.566667
"Belgium", "2013-Q4", 8.5
"Belgium", "2014-Q1", 8.6
"Belgium", "2014-Q2", 8.533334
"Belgium", "2014-Q3", 8.6
"Belgium", "2014-Q4", 8.466666
"Belgium", "2015-Q1", 8.6
"Belgium", "2015-Q2", 8.666667
"Belgium", "2015-Q3", 8.1
"Belgium", "2015-Q4", 8.6
"Belgium", "2016-Q1", 8.166667
"Belgium", "2016-Q2", 8.266666
"Belgium", "2016-Q3", 7.833333
"Belgium", "2016-Q4", 7.6
"Canada", "1955-Q1", 4.8
"Canada", "1955-Q2", 4.433333
"Canada", "1955-Q3", 4.066667
"Canada", "1955-Q4", 3.833333
"Canada", "1956-Q1", 3.7
"Canada", "1956-Q2", 3.366667
"Canada", "1956-Q3", 3.033333
"Canada", "1956-Q4", 3.1
"Canada", "1957-Q1", 3.933333
"Canada", "1957-Q2", 4.133333
"Canada", "1957-Q3", 4.933333
"Canada", "1957-Q4", 6.0
"Canada", "1958-Q1", 6.666667
"Canada", "1958-Q2", 7.266667
"Canada", "1958-Q3", 7.366667
"Canada", "1958-Q4", 7.233333
"Canada", "1959-Q1", 6.233333
"Canada", "1959-Q2", 5.9
"Canada", "1959-Q3", 5.6
"Canada", "1959-Q4", 5.766667
"Canada", "1960-Q1", 6.333333
"Canada", "1960-Q2", 6.9
"Canada", "1960-Q3", 7.4
"Canada", "1960-Q4", 7.566667
"Canada", "1961-Q1", 7.633333
"Canada", "1961-Q2", 7.533333
"Canada", "1961-Q3", 6.966667
"Canada", "1961-Q4", 6.2
"Canada", "1962-Q1", 6.066667
"Canada", "1962-Q2", 5.733333
"Canada", "1962-Q3", 5.8
"Canada", "1962-Q4", 5.866667
"Canada", "1963-Q1", 5.866667
"Canada", "1963-Q2", 5.633333
"Canada", "1963-Q3", 5.333333
"Canada", "1963-Q4", 5.1
"Canada", "1964-Q1", 4.866667
"Canada", "1964-Q2", 4.766667
"Canada", "1964-Q3", 4.566667
"Canada", "1964-Q4", 4.433333
"Canada", "1965-Q1", 4.133333
"Canada", "1965-Q2", 4.166667
"Canada", "1965-Q3", 3.766667
"Canada", "1965-Q4", 3.4
"Canada", "1966-Q1", 3.366667
"Canada", "1966-Q2", 3.1
"Canada", "1966-Q3", 3.433333
"Canada", "1966-Q4", 3.4
"Canada", "1967-Q1", 3.7
"Canada", "1967-Q2", 3.733333
"Canada", "1967-Q3", 3.666667
"Canada", "1967-Q4", 4.166667
"Canada", "1968-Q1", 4.433333
"Canada", "1968-Q2", 4.533333
"Canada", "1968-Q3", 4.533333
"Canada", "1968-Q4", 4.466667
"Canada", "1969-Q1", 4.266667
"Canada", "1969-Q2", 4.366667
"Canada", "1969-Q3", 4.4
"Canada", "1969-Q4", 4.6
"Canada", "1970-Q1", 4.866667
"Canada", "1970-Q2", 5.766667
"Canada", "1970-Q3", 6.166667
"Canada", "1970-Q4", 6.1
"Canada", "1971-Q1", 6.233333
"Canada", "1971-Q2", 6.266667
"Canada", "1971-Q3", 6.1
"Canada", "1971-Q4", 6.133333
"Canada", "1972-Q1", 5.966667
"Canada", "1972-Q2", 6.066667
"Canada", "1972-Q3", 6.366667
"Canada", "1972-Q4", 6.466667
"Canada", "1973-Q1", 5.866667
"Canada", "1973-Q2", 5.4
"Canada", "1973-Q3", 5.4
"Canada", "1973-Q4", 5.533333
"Canada", "1974-Q1", 5.233333
"Canada", "1974-Q2", 5.2
"Canada", "1974-Q3", 5.266667
"Canada", "1974-Q4", 5.666667
"Canada", "1975-Q1", 6.7
"Canada", "1975-Q2", 6.833333
"Canada", "1975-Q3", 6.966667
"Canada", "1975-Q4", 7.133333
"Canada", "1976-Q1", 6.933333
"Canada", "1976-Q2", 6.866667
"Canada", "1976-Q3", 7.166667
"Canada", "1976-Q4", 7.366667
"Canada", "1977-Q1", 7.733333
"Canada", "1977-Q2", 7.866667
"Canada", "1977-Q3", 8.233334
"Canada", "1977-Q4", 8.4
"Canada", "1978-Q1", 8.366667
"Canada", "1978-Q2", 8.466666
"Canada", "1978-Q3", 8.466666
"Canada", "1978-Q4", 8.2
"Canada", "1979-Q1", 8.0
"Canada", "1979-Q2", 7.633333
"Canada", "1979-Q3", 7.066667
"Canada", "1979-Q4", 7.233333
"Canada", "1980-Q1", 7.566667
"Canada", "1980-Q2", 7.733333
"Canada", "1980-Q3", 7.533333
"Canada", "1980-Q4", 7.233333
"Canada", "1981-Q1", 7.4
"Canada", "1981-Q2", 7.2
"Canada", "1981-Q3", 7.466667
"Canada", "1981-Q4", 8.433333
"Canada", "1982-Q1", 8.933333
"Canada", "1982-Q2", 10.43333
"Canada", "1982-Q3", 12.16667
"Canada", "1982-Q4", 12.93333
"Canada", "1983-Q1", 12.6
"Canada", "1983-Q2", 12.46667
"Canada", "1983-Q3", 11.76667
"Canada", "1983-Q4", 11.2
"Canada", "1984-Q1", 11.26667
"Canada", "1984-Q2", 11.5
"Canada", "1984-Q3", 11.36667
"Canada", "1984-Q4", 11.3
"Canada", "1985-Q1", 10.93333
"Canada", "1985-Q2", 10.76667
"Canada", "1985-Q3", 10.46667
"Canada", "1985-Q4", 10.36667
"Canada", "1986-Q1", 9.966666
"Canada", "1986-Q2", 9.733334
"Canada", "1986-Q3", 9.6
"Canada", "1986-Q4", 9.466666
"Canada", "1987-Q1", 9.5
"Canada", "1987-Q2", 9.0
"Canada", "1987-Q3", 8.6
"Canada", "1987-Q4", 8.133333
"Canada", "1988-Q1", 7.866667
"Canada", "1988-Q2", 7.7
"Canada", "1988-Q3", 7.866667
"Canada", "1988-Q4", 7.633333
"Canada", "1989-Q1", 7.533333
"Canada", "1989-Q2", 7.666667
"Canada", "1989-Q3", 7.433333
"Canada", "1989-Q4", 7.5
"Canada", "1990-Q1", 7.633333
"Canada", "1990-Q2", 7.666667
"Canada", "1990-Q3", 8.166667
"Canada", "1990-Q4", 9.133333
"Canada", "1991-Q1", 10.16667
"Canada", "1991-Q2", 10.33333
"Canada", "1991-Q3", 10.43333
"Canada", "1991-Q4", 10.33333
"Canada", "1992-Q1", 10.6
"Canada", "1992-Q2", 11.0
"Canada", "1992-Q3", 11.53333
"Canada", "1992-Q4", 11.73333
"Canada", "1993-Q1", 11.13333
"Canada", "1993-Q2", 11.63333
"Canada", "1993-Q3", 11.43333
"Canada", "1993-Q4", 11.3
"Canada", "1994-Q1", 11.03333
"Canada", "1994-Q2", 10.63333
"Canada", "1994-Q3", 10.13333
"Canada", "1994-Q4", 9.766666
"Canada", "1995-Q1", 9.633333
"Canada", "1995-Q2", 9.5
"Canada", "1995-Q3", 9.433333
"Canada", "1995-Q4", 9.3
"Canada", "1996-Q1", 9.5
"Canada", "1996-Q2", 9.433333
"Canada", "1996-Q3", 9.666667
"Canada", "1996-Q4", 9.833333
"Canada", "1997-Q1", 9.433333
"Canada", "1997-Q2", 9.3
"Canada", "1997-Q3", 8.866667
"Canada", "1997-Q4", 8.766666
"Canada", "1998-Q1", 8.6
"Canada", "1998-Q2", 8.333333
"Canada", "1998-Q3", 8.2
"Canada", "1998-Q4", 8.033334
"Canada", "1999-Q1", 7.9
"Canada", "1999-Q2", 7.9
"Canada", "1999-Q3", 7.5
"Canada", "1999-Q4", 6.966667
"Canada", "2000-Q1", 6.866667
"Canada", "2000-Q2", 6.666667
"Canada", "2000-Q3", 6.9
"Canada", "2000-Q4", 6.9
"Canada", "2001-Q1", 7.0
"Canada", "2001-Q2", 7.1
"Canada", "2001-Q3", 7.166667
"Canada", "2001-Q4", 7.633333
"Canada", "2002-Q1", 7.933333
"Canada", "2002-Q2", 7.7
"Canada", "2002-Q3", 7.5
"Canada", "2002-Q4", 7.533333
"Canada", "2003-Q1", 7.4
"Canada", "2003-Q2", 7.666667
"Canada", "2003-Q3", 7.766667
"Canada", "2003-Q4", 7.466667
"Canada", "2004-Q1", 7.333333
"Canada", "2004-Q2", 7.166667
"Canada", "2004-Q3", 7.0
"Canada", "2004-Q4", 7.133333
"Canada", "2005-Q1", 6.933333
"Canada", "2005-Q2", 6.866667
"Canada", "2005-Q3", 6.7
"Canada", "2005-Q4", 6.533333
"Canada", "2006-Q1", 6.466667
"Canada", "2006-Q2", 6.166667
"Canada", "2006-Q3", 6.4
"Canada", "2006-Q4", 6.133333
"Canada", "2007-Q1", 6.166667
"Canada", "2007-Q2", 6.1
"Canada", "2007-Q3", 5.933333
"Canada", "2007-Q4", 5.933333
"Canada", "2008-Q1", 5.966667
"Canada", "2008-Q2", 6.0
"Canada", "2008-Q3", 6.1
"Canada", "2008-Q4", 6.566667
"Canada", "2009-Q1", 7.833333
"Canada", "2009-Q2", 8.533334
"Canada", "2009-Q3", 8.6
"Canada", "2009-Q4", 8.466666
"Canada", "2010-Q1", 8.233334
"Canada", "2010-Q2", 8.0
"Canada", "2010-Q3", 8.1
"Canada", "2010-Q4", 7.666667
"Canada", "2011-Q1", 7.7
"Canada", "2011-Q2", 7.533333
"Canada", "2011-Q3", 7.333333
"Canada", "2011-Q4", 7.433333
"Canada", "2012-Q1", 7.466667
"Canada", "2012-Q2", 7.3
"Canada", "2012-Q3", 7.266667
"Canada", "2012-Q4", 7.266667
"Canada", "2013-Q1", 7.166667
"Canada", "2013-Q2", 7.066667
"Canada", "2013-Q3", 7.1
"Canada", "2013-Q4", 7.066667
"Canada", "2014-Q1", 7.0
"Canada", "2014-Q2", 7.0
"Canada", "2014-Q3", 7.0
"Canada", "2014-Q4", 6.7
"Canada", "2015-Q1", 6.766667
"Canada", "2015-Q2", 6.8
"Canada", "2015-Q3", 6.966667
"Canada", "2015-Q4", 7.066667
"Canada", "2016-Q1", 7.166667
"Canada", "2016-Q2", 6.933333
"Canada", "2016-Q3", 7.0
"Canada", "2016-Q4", 6.9
"Czech Republic", "1993-Q1", 4.433333
"Czech Republic", "1993-Q2", 4.433333
"Czech Republic", "1993-Q3", 4.233333
"Czech Republic", "1993-Q4", 4.166667
"Czech Republic", "1994-Q1", 4.133333
"Czech Republic", "1994-Q2", 4.3
"Czech Republic", "1994-Q3", 4.366667
"Czech Republic", "1994-Q4", 4.333333
"Czech Republic", "1995-Q1", 4.2
"Czech Republic", "1995-Q2", 4.166667
"Czech Republic", "1995-Q3", 4.0
"Czech Republic", "1995-Q4", 3.733333
"Czech Republic", "1996-Q1", 3.666667
"Czech Republic", "1996-Q2", 3.866667
"Czech Republic", "1996-Q3", 3.9
"Czech Republic", "1996-Q4", 4.1
"Czech Republic", "1997-Q1", 4.2
"Czech Republic", "1997-Q2", 4.6
"Czech Republic", "1997-Q3", 4.933333
"Czech Republic", "1997-Q4", 5.4
"Czech Republic", "1998-Q1", 5.766667
"Czech Republic", "1998-Q2", 6.066667
"Czech Republic", "1998-Q3", 6.7
"Czech Republic", "1998-Q4", 7.3
"Czech Republic", "1999-Q1", 8.133333
"Czech Republic", "1999-Q2", 8.666667
"Czech Republic", "1999-Q3", 8.933333
"Czech Republic", "1999-Q4", 9.1
"Czech Republic", "2000-Q1", 9.233334
"Czech Republic", "2000-Q2", 8.933333
"Czech Republic", "2000-Q3", 8.566667
"Czech Republic", "2000-Q4", 8.366667
"Czech Republic", "2001-Q1", 8.233334
"Czech Republic", "2001-Q2", 8.133333
"Czech Republic", "2001-Q3", 8.233334
"Czech Republic", "2001-Q4", 7.9
"Czech Republic", "2002-Q1", 7.433333
"Czech Republic", "2002-Q2", 7.2
"Czech Republic", "2002-Q3", 7.2
"Czech Republic", "2002-Q4", 7.3
"Czech Republic", "2003-Q1", 7.366667
"Czech Republic", "2003-Q2", 7.733333
"Czech Republic", "2003-Q3", 7.933333
"Czech Republic", "2003-Q4", 8.166667
"Czech Republic", "2004-Q1", 8.4
"Czech Republic", "2004-Q2", 8.366667
"Czech Republic", "2004-Q3", 8.233334
"Czech Republic", "2004-Q4", 8.2
"Czech Republic", "2005-Q1", 8.066667
"Czech Republic", "2005-Q2", 7.966667
"Czech Republic", "2005-Q3", 7.8
"Czech Republic", "2005-Q4", 7.866667
"Czech Republic", "2006-Q1", 7.633333
"Czech Republic", "2006-Q2", 7.266667
"Czech Republic", "2006-Q3", 7.033333
