"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2002-Q3",81.24
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2002-Q4",79.04
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2003-Q1",80.38
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2003-Q2",79.59
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2003-Q3",78.81
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2003-Q4",80.85
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2004-Q1",74.8
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2004-Q2",78.73
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2004-Q3",79.12
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2004-Q4",80.85
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2005-Q1",81.16
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2005-Q2",81.95
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2005-Q3",82.03
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2005-Q4",83.99
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2006-Q1",84.93
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2006-Q2",85.64
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2006-Q3",86.19
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2006-Q4",85.88
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2007-Q1",88.39
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2007-Q2",90.2
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2007-Q3",90.75
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2007-Q4",89.33
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2008-Q1",89.96
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2008-Q2",89.33
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2008-Q3",90.98
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2008-Q4",92.24
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2009-Q1",94.05
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2009-Q2",94.44
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2009-Q3",93.89
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2009-Q4",94.28
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2010-Q1",99.31
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2010-Q2",99.71
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2010-Q3",99.78
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2010-Q4",101.2
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2011-Q1",103.87
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2011-Q2",101.04
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2011-Q3",105.76
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2011-Q4",106.23
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2012-Q1",115.03
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2012-Q2",116.76
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2012-Q3",118.33
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2012-Q4",118.41
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2013-Q1",120.61
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2013-Q2",122.57
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2013-Q3",123.9
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2013-Q4",123.28
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2014-Q1",125.55
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2014-Q2",128.46
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2014-Q3",126.89
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2014-Q4",126.26
"AT:Austria","N:Nominal","628:Index, 2010 = 100","Q:AT:N:628","2015-Q1",130.03
